Date,Server_ID,Data_Center_Location,CPU_Utilisation (%),Memory_Utilisation (%),Energy_Consumption_kWh,Temperature_Celsius,PUE,Carbon_Intensity_gCO2/kWh,Total_CO2_kg,Threshold_Breach,Latitude,Longitude,Time,DateTime
2025-06-03,S11,Norway,52.7,45.77,9.44,25.4,1.89,50,0.47,No,60.472,8.4689,00:00:00,2025-06-03 00:00:00
2025-06-03,S9,Ireland,16.86,75.37,8.25,29.5,1.71,250,2.06,No,53.1424,-7.6921,00:15:00,2025-06-03 00:15:00
2025-06-03,S10,Germany,34.44,76.45,21.1,27.4,1.59,350,7.39,No,51.1657,10.4515,00:30:00,2025-06-03 00:30:00
2025-06-03,S12,Norway,25.89,86.88,5.06,28.1,1.42,50,0.25,No,60.472,8.4689,00:45:00,2025-06-03 00:45:00
2025-06-03,S4,Ireland,84.38,58.23,14.32,37.3,1.44,250,3.58,No,53.1424,-7.6921,01:00:00,2025-06-03 01:00:00
2025-06-03,S12,Norway,25.89,86.88,5.06,28.1,1.42,50,0.25,No,60.472,8.4689,01:15:00,2025-06-03 01:15:00
2025-06-03,S13,Norway,63.22,35.95,16.33,34.4,1.53,50,0.82,No,60.472,8.4689,01:30:00,2025-06-03 01:30:00
2025-06-03,S14,Ireland,41.2,93.4,20.12,25.8,1.28,250,5.03,No,53.1424,-7.6921,01:45:00,2025-06-03 01:45:00
2025-06-03,S8,Germany,57.16,47.08,10.03,27.1,1.28,350,3.51,No,51.1657,10.4515,02:00:00,2025-06-03 02:00:00
2025-06-03,S4,Ireland,84.38,58.23,14.32,37.3,1.44,250,3.58,No,53.1424,-7.6921,02:15:00,2025-06-03 02:15:00
2025-06-03,S12,Norway,25.89,86.88,5.06,28.1,1.42,50,0.25,No,60.472,8.4689,02:30:00,2025-06-03 02:30:00
2025-06-03,S8,Germany,57.16,47.08,10.03,27.1,1.28,350,3.51,No,51.1657,10.4515,02:45:00,2025-06-03 02:45:00
2025-06-03,S13,Norway,63.22,35.95,16.33,34.4,1.53,50,0.82,No,60.472,8.4689,03:00:00,2025-06-03 03:00:00
2025-06-03,S10,Germany,34.44,76.45,21.1,27.4,1.59,350,7.39,No,51.1657,10.4515,03:15:00,2025-06-03 03:15:00
2025-06-03,S13,Norway,63.22,35.95,16.33,34.4,1.53,50,0.82,No,60.472,8.4689,03:30:00,2025-06-03 03:30:00
2025-06-03,S4,Ireland,84.38,58.23,14.32,37.3,1.44,250,3.58,No,53.1424,-7.6921,03:45:00,2025-06-03 03:45:00
2025-06-03,S6,Norway,10.55,24.22,9.33,30.4,1.46,50,0.47,No,60.472,8.4689,04:00:00,2025-06-03 04:00:00
2025-06-03,S7,Germany,42.21,83.55,22.14,37.5,1.32,350,7.75,No,51.1657,10.4515,04:15:00,2025-06-03 04:15:00
2025-06-03,S11,Norway,52.7,45.77,9.44,25.4,1.89,50,0.47,No,60.472,8.4689,04:30:00,2025-06-03 04:30:00
2025-06-03,S9,Ireland,16.86,75.37,8.25,29.5,1.71,250,2.06,No,53.1424,-7.6921,04:45:00,2025-06-03 04:45:00
2025-06-03,S2,Ireland,66.4,66.37,20.26,28.0,1.81,250,5.07,No,53.1424,-7.6921,05:00:00,2025-06-03 05:00:00
2025-06-03,S12,Norway,25.89,86.88,5.06,28.1,1.42,50,0.25,No,60.472,8.4689,05:15:00,2025-06-03 05:15:00
2025-06-03,S6,Norway,10.55,24.22,9.33,30.4,1.46,50,0.47,No,60.472,8.4689,05:30:00,2025-06-03 05:30:00
2025-06-03,S8,Germany,57.16,47.08,10.03,27.1,1.28,350,3.51,No,51.1657,10.4515,05:45:00,2025-06-03 05:45:00
2025-06-03,S3,Ireland,62.56,22.36,11.99,39.3,1.74,250,3.0,No,53.1424,-7.6921,06:00:00,2025-06-03 06:00:00
2025-06-03,S15,Germany,11.8,46.49,19.75,36.2,1.28,350,6.91,No,51.1657,10.4515,06:15:00,2025-06-03 06:15:00
2025-06-03,S10,Germany,34.44,76.45,21.1,27.4,1.59,350,7.39,No,51.1657,10.4515,06:30:00,2025-06-03 06:30:00
2025-06-03,S15,Germany,11.8,46.49,19.75,36.2,1.28,350,6.91,No,51.1657,10.4515,06:45:00,2025-06-03 06:45:00
2025-06-03,S11,Norway,52.7,45.77,9.44,25.4,1.89,50,0.47,No,60.472,8.4689,07:00:00,2025-06-03 07:00:00
2025-06-03,S10,Germany,34.44,76.45,21.1,27.4,1.59,350,7.39,No,51.1657,10.4515,07:15:00,2025-06-03 07:15:00
2025-06-03,S9,Ireland,16.86,75.37,8.25,29.5,1.71,250,2.06,No,53.1424,-7.6921,07:30:00,2025-06-03 07:30:00
2025-06-03,S7,Germany,42.21,83.55,22.14,37.5,1.32,350,7.75,No,51.1657,10.4515,07:45:00,2025-06-03 07:45:00
2025-06-03,S10,Germany,34.44,76.45,21.1,27.4,1.59,350,7.39,No,51.1657,10.4515,08:00:00,2025-06-03 08:00:00
2025-06-03,S8,Germany,57.16,47.08,10.03,27.1,1.28,350,3.51,No,51.1657,10.4515,08:15:00,2025-06-03 08:15:00
2025-06-03,S1,Norway,88.02,74.55,7.69,36.4,1.74,50,0.38,No,60.472,8.4689,08:30:00,2025-06-03 08:30:00
2025-06-03,S7,Germany,42.21,83.55,22.14,37.5,1.32,350,7.75,No,51.1657,10.4515,08:45:00,2025-06-03 08:45:00
2025-06-03,S7,Germany,42.21,83.55,22.14,37.5,1.32,350,7.75,No,51.1657,10.4515,09:00:00,2025-06-03 09:00:00
2025-06-03,S3,Ireland,62.56,22.36,11.99,39.3,1.74,250,3.0,No,53.1424,-7.6921,09:15:00,2025-06-03 09:15:00
2025-06-03,S2,Ireland,66.4,66.37,20.26,28.0,1.81,250,5.07,No,53.1424,-7.6921,09:30:00,2025-06-03 09:30:00
2025-06-03,S7,Germany,42.21,83.55,22.14,37.5,1.32,350,7.75,No,51.1657,10.4515,09:45:00,2025-06-03 09:45:00
2025-06-03,S2,Ireland,66.4,66.37,20.26,28.0,1.81,250,5.07,No,53.1424,-7.6921,10:00:00,2025-06-03 10:00:00
2025-06-03,S4,Ireland,84.38,58.23,14.32,37.3,1.44,250,3.58,No,53.1424,-7.6921,10:15:00,2025-06-03 10:15:00
2025-06-03,S9,Ireland,16.86,75.37,8.25,29.5,1.71,250,2.06,No,53.1424,-7.6921,10:30:00,2025-06-03 10:30:00
2025-06-03,S7,Germany,42.21,83.55,22.14,37.5,1.32,350,7.75,No,51.1657,10.4515,10:45:00,2025-06-03 10:45:00
2025-06-03,S14,Ireland,41.2,93.4,20.12,25.8,1.28,250,5.03,No,53.1424,-7.6921,11:00:00,2025-06-03 11:00:00
2025-06-03,S2,Ireland,66.4,66.37,20.26,28.0,1.81,250,5.07,No,53.1424,-7.6921,11:15:00,2025-06-03 11:15:00
2025-06-03,S5,Germany,89.74,48.78,20.12,25.3,1.44,350,7.04,No,51.1657,10.4515,11:30:00,2025-06-03 11:30:00
2025-06-03,S14,Ireland,41.2,93.4,20.12,25.8,1.28,250,5.03,No,53.1424,-7.6921,11:45:00,2025-06-03 11:45:00
2025-06-03,S13,Norway,63.22,35.95,16.33,34.4,1.53,50,0.82,No,60.472,8.4689,12:00:00,2025-06-03 12:00:00
2025-06-03,S3,Ireland,62.56,22.36,11.99,39.3,1.74,250,3.0,No,53.1424,-7.6921,12:15:00,2025-06-03 12:15:00
2025-06-03,S1,Norway,88.02,74.55,7.69,36.4,1.74,50,0.38,No,60.472,8.4689,12:30:00,2025-06-03 12:30:00
2025-06-03,S13,Norway,63.22,35.95,16.33,34.4,1.53,50,0.82,No,60.472,8.4689,12:45:00,2025-06-03 12:45:00
2025-06-03,S4,Ireland,84.38,58.23,14.32,37.3,1.44,250,3.58,No,53.1424,-7.6921,13:00:00,2025-06-03 13:00:00
2025-06-03,S11,Norway,52.7,45.77,9.44,25.4,1.89,50,0.47,No,60.472,8.4689,13:15:00,2025-06-03 13:15:00
2025-06-03,S15,Germany,11.8,46.49,19.75,36.2,1.28,350,6.91,No,51.1657,10.4515,13:30:00,2025-06-03 13:30:00
2025-06-03,S9,Ireland,16.86,75.37,8.25,29.5,1.71,250,2.06,No,53.1424,-7.6921,13:45:00,2025-06-03 13:45:00
2025-06-03,S15,Germany,11.8,46.49,19.75,36.2,1.28,350,6.91,No,51.1657,10.4515,14:00:00,2025-06-03 14:00:00
2025-06-03,S7,Germany,42.21,83.55,22.14,37.5,1.32,350,7.75,No,51.1657,10.4515,14:15:00,2025-06-03 14:15:00
2025-06-03,S15,Germany,11.8,46.49,19.75,36.2,1.28,350,6.91,No,51.1657,10.4515,14:30:00,2025-06-03 14:30:00
2025-06-03,S6,Norway,10.55,24.22,9.33,30.4,1.46,50,0.47,No,60.472,8.4689,14:45:00,2025-06-03 14:45:00
2025-06-03,S7,Germany,42.21,83.55,22.14,37.5,1.32,350,7.75,No,51.1657,10.4515,15:00:00,2025-06-03 15:00:00
2025-06-03,S7,Germany,42.21,83.55,22.14,37.5,1.32,350,7.75,No,51.1657,10.4515,15:15:00,2025-06-03 15:15:00
2025-06-03,S1,Norway,88.02,74.55,7.69,36.4,1.74,50,0.38,No,60.472,8.4689,15:30:00,2025-06-03 15:30:00
2025-06-03,S15,Germany,11.8,46.49,19.75,36.2,1.28,350,6.91,No,51.1657,10.4515,15:45:00,2025-06-03 15:45:00
2025-06-03,S13,Norway,63.22,35.95,16.33,34.4,1.53,50,0.82,No,60.472,8.4689,16:00:00,2025-06-03 16:00:00
2025-06-03,S4,Ireland,84.38,58.23,14.32,37.3,1.44,250,3.58,No,53.1424,-7.6921,16:15:00,2025-06-03 16:15:00
2025-06-03,S2,Ireland,66.4,66.37,20.26,28.0,1.81,250,5.07,No,53.1424,-7.6921,16:30:00,2025-06-03 16:30:00
2025-06-03,S14,Ireland,41.2,93.4,20.12,25.8,1.28,250,5.03,No,53.1424,-7.6921,16:45:00,2025-06-03 16:45:00
2025-06-03,S8,Germany,57.16,47.08,10.03,27.1,1.28,350,3.51,No,51.1657,10.4515,17:00:00,2025-06-03 17:00:00
2025-06-03,S1,Norway,88.02,74.55,7.69,36.4,1.74,50,0.38,No,60.472,8.4689,17:15:00,2025-06-03 17:15:00
2025-06-03,S2,Ireland,66.4,66.37,20.26,28.0,1.81,250,5.07,No,53.1424,-7.6921,17:30:00,2025-06-03 17:30:00
2025-06-03,S2,Ireland,66.4,66.37,20.26,28.0,1.81,250,5.07,No,53.1424,-7.6921,17:45:00,2025-06-03 17:45:00
2025-06-03,S7,Germany,42.21,83.55,22.14,37.5,1.32,350,7.75,No,51.1657,10.4515,18:00:00,2025-06-03 18:00:00
2025-06-03,S7,Germany,42.21,83.55,22.14,37.5,1.32,350,7.75,No,51.1657,10.4515,18:15:00,2025-06-03 18:15:00
2025-06-03,S14,Ireland,41.2,93.4,20.12,25.8,1.28,250,5.03,No,53.1424,-7.6921,18:30:00,2025-06-03 18:30:00
2025-06-03,S14,Ireland,41.2,93.4,20.12,25.8,1.28,250,5.03,No,53.1424,-7.6921,18:45:00,2025-06-03 18:45:00
2025-06-03,S3,Ireland,62.56,22.36,11.99,39.3,1.74,250,3.0,No,53.1424,-7.6921,19:00:00,2025-06-03 19:00:00
2025-06-03,S14,Ireland,41.2,93.4,20.12,25.8,1.28,250,5.03,No,53.1424,-7.6921,19:15:00,2025-06-03 19:15:00
2025-06-03,S7,Germany,42.21,83.55,22.14,37.5,1.32,350,7.75,No,51.1657,10.4515,19:30:00,2025-06-03 19:30:00
2025-06-03,S11,Norway,52.7,45.77,9.44,25.4,1.89,50,0.47,No,60.472,8.4689,19:45:00,2025-06-03 19:45:00
2025-06-03,S14,Ireland,41.2,93.4,20.12,25.8,1.28,250,5.03,No,53.1424,-7.6921,20:00:00,2025-06-03 20:00:00
2025-06-03,S8,Germany,57.16,47.08,10.03,27.1,1.28,350,3.51,No,51.1657,10.4515,20:15:00,2025-06-03 20:15:00
2025-06-03,S12,Norway,25.89,86.88,5.06,28.1,1.42,50,0.25,No,60.472,8.4689,20:30:00,2025-06-03 20:30:00
2025-06-03,S7,Germany,42.21,83.55,22.14,37.5,1.32,350,7.75,No,51.1657,10.4515,20:45:00,2025-06-03 20:45:00
2025-06-03,S13,Norway,63.22,35.95,16.33,34.4,1.53,50,0.82,No,60.472,8.4689,21:00:00,2025-06-03 21:00:00
2025-06-03,S3,Ireland,62.56,22.36,11.99,39.3,1.74,250,3.0,No,53.1424,-7.6921,21:15:00,2025-06-03 21:15:00
2025-06-03,S12,Norway,25.89,86.88,5.06,28.1,1.42,50,0.25,No,60.472,8.4689,21:30:00,2025-06-03 21:30:00
2025-06-03,S5,Germany,89.74,48.78,20.12,25.3,1.44,350,7.04,No,51.1657,10.4515,21:45:00,2025-06-03 21:45:00
2025-06-03,S14,Ireland,41.2,93.4,20.12,25.8,1.28,250,5.03,No,53.1424,-7.6921,22:00:00,2025-06-03 22:00:00
2025-06-03,S12,Norway,25.89,86.88,5.06,28.1,1.42,50,0.25,No,60.472,8.4689,22:15:00,2025-06-03 22:15:00
2025-06-03,S6,Norway,10.55,24.22,9.33,30.4,1.46,50,0.47,No,60.472,8.4689,22:30:00,2025-06-03 22:30:00
2025-06-03,S2,Ireland,66.4,66.37,20.26,28.0,1.81,250,5.07,No,53.1424,-7.6921,22:45:00,2025-06-03 22:45:00
2025-06-03,S4,Ireland,84.38,58.23,14.32,37.3,1.44,250,3.58,No,53.1424,-7.6921,23:00:00,2025-06-03 23:00:00
2025-06-03,S4,Ireland,84.38,58.23,14.32,37.3,1.44,250,3.58,No,53.1424,-7.6921,23:15:00,2025-06-03 23:15:00
2025-06-03,S8,Germany,57.16,47.08,10.03,27.1,1.28,350,3.51,No,51.1657,10.4515,23:30:00,2025-06-03 23:30:00
2025-06-03,S12,Norway,25.89,86.88,5.06,28.1,1.42,50,0.25,No,60.472,8.4689,23:45:00,2025-06-03 23:45:00
2025-06-04,S5,Germany,76.9,77.67,9.08,31.0,1.84,350,3.18,No,51.1657,10.4515,00:00:00,2025-06-04 00:00:00
2025-06-04,S9,Ireland,70.2,49.23,8.06,25.2,1.7,250,2.02,No,53.1424,-7.6921,00:15:00,2025-06-04 00:15:00
2025-06-04,S5,Germany,76.9,77.67,9.08,31.0,1.84,350,3.18,No,51.1657,10.4515,00:30:00,2025-06-04 00:30:00
2025-06-04,S13,Norway,20.07,61.53,8.45,25.3,1.24,50,0.42,No,60.472,8.4689,00:45:00,2025-06-04 00:45:00
2025-06-04,S4,Ireland,46.41,81.27,9.39,26.7,1.29,250,2.35,No,53.1424,-7.6921,01:00:00,2025-06-04 01:00:00
2025-06-04,S7,Germany,32.1,71.95,10.18,34.5,1.8,350,3.56,No,51.1657,10.4515,01:15:00,2025-06-04 01:15:00
2025-06-04,S2,Ireland,34.14,45.26,7.24,34.1,1.6,250,1.81,No,53.1424,-7.6921,01:30:00,2025-06-04 01:30:00
2025-06-04,S7,Germany,32.1,71.95,10.18,34.5,1.8,350,3.56,No,51.1657,10.4515,01:45:00,2025-06-04 01:45:00
2025-06-04,S13,Norway,20.07,61.53,8.45,25.3,1.24,50,0.42,No,60.472,8.4689,02:00:00,2025-06-04 02:00:00
2025-06-04,S12,Norway,32.13,71.08,11.79,36.3,1.64,50,0.59,No,60.472,8.4689,02:15:00,2025-06-04 02:15:00
2025-06-04,S12,Norway,32.13,71.08,11.79,36.3,1.64,50,0.59,No,60.472,8.4689,02:30:00,2025-06-04 02:30:00
2025-06-04,S1,Norway,75.61,73.95,11.15,34.5,1.59,50,0.56,No,60.472,8.4689,02:45:00,2025-06-04 02:45:00
2025-06-04,S11,Norway,65.05,44.36,5.69,32.4,1.88,50,0.28,No,60.472,8.4689,03:00:00,2025-06-04 03:00:00
2025-06-04,S10,Germany,85.7,78.34,21.68,31.2,1.38,350,7.59,No,51.1657,10.4515,03:15:00,2025-06-04 03:15:00
2025-06-04,S2,Ireland,34.14,45.26,7.24,34.1,1.6,250,1.81,No,53.1424,-7.6921,03:30:00,2025-06-04 03:30:00
2025-06-04,S1,Norway,75.61,73.95,11.15,34.5,1.59,50,0.56,No,60.472,8.4689,03:45:00,2025-06-04 03:45:00
2025-06-04,S4,Ireland,46.41,81.27,9.39,26.7,1.29,250,2.35,No,53.1424,-7.6921,04:00:00,2025-06-04 04:00:00
2025-06-04,S6,Norway,53.94,48.16,16.44,33.6,1.9,50,0.82,No,60.472,8.4689,04:15:00,2025-06-04 04:15:00
2025-06-04,S10,Germany,85.7,78.34,21.68,31.2,1.38,350,7.59,No,51.1657,10.4515,04:30:00,2025-06-04 04:30:00
2025-06-04,S8,Germany,77.69,58.59,18.22,27.5,1.43,350,6.38,No,51.1657,10.4515,04:45:00,2025-06-04 04:45:00
2025-06-04,S9,Ireland,70.2,49.23,8.06,25.2,1.7,250,2.02,No,53.1424,-7.6921,05:00:00,2025-06-04 05:00:00
2025-06-04,S6,Norway,53.94,48.16,16.44,33.6,1.9,50,0.82,No,60.472,8.4689,05:15:00,2025-06-04 05:15:00
2025-06-04,S12,Norway,32.13,71.08,11.79,36.3,1.64,50,0.59,No,60.472,8.4689,05:30:00,2025-06-04 05:30:00
2025-06-04,S8,Germany,77.69,58.59,18.22,27.5,1.43,350,6.38,No,51.1657,10.4515,05:45:00,2025-06-04 05:45:00
2025-06-04,S9,Ireland,70.2,49.23,8.06,25.2,1.7,250,2.02,No,53.1424,-7.6921,06:00:00,2025-06-04 06:00:00
2025-06-04,S2,Ireland,34.14,45.26,7.24,34.1,1.6,250,1.81,No,53.1424,-7.6921,06:15:00,2025-06-04 06:15:00
2025-06-04,S3,Ireland,75.61,30.57,10.24,28.8,1.93,250,2.56,No,53.1424,-7.6921,06:30:00,2025-06-04 06:30:00
2025-06-04,S1,Norway,75.61,73.95,11.15,34.5,1.59,50,0.56,No,60.472,8.4689,06:45:00,2025-06-04 06:45:00
2025-06-04,S11,Norway,65.05,44.36,5.69,32.4,1.88,50,0.28,No,60.472,8.4689,07:00:00,2025-06-04 07:00:00
2025-06-04,S4,Ireland,46.41,81.27,9.39,26.7,1.29,250,2.35,No,53.1424,-7.6921,07:15:00,2025-06-04 07:15:00
2025-06-04,S13,Norway,20.07,61.53,8.45,25.3,1.24,50,0.42,No,60.472,8.4689,07:30:00,2025-06-04 07:30:00
2025-06-04,S7,Germany,32.1,71.95,10.18,34.5,1.8,350,3.56,No,51.1657,10.4515,07:45:00,2025-06-04 07:45:00
2025-06-04,S10,Germany,85.7,78.34,21.68,31.2,1.38,350,7.59,No,51.1657,10.4515,08:00:00,2025-06-04 08:00:00
2025-06-04,S14,Ireland,48.88,31.63,22.62,31.1,1.94,250,5.66,No,53.1424,-7.6921,08:15:00,2025-06-04 08:15:00
2025-06-04,S7,Germany,32.1,71.95,10.18,34.5,1.8,350,3.56,No,51.1657,10.4515,08:30:00,2025-06-04 08:30:00
2025-06-04,S8,Germany,77.69,58.59,18.22,27.5,1.43,350,6.38,No,51.1657,10.4515,08:45:00,2025-06-04 08:45:00
2025-06-04,S6,Norway,53.94,48.16,16.44,33.6,1.9,50,0.82,No,60.472,8.4689,09:00:00,2025-06-04 09:00:00
2025-06-04,S6,Norway,53.94,48.16,16.44,33.6,1.9,50,0.82,No,60.472,8.4689,09:15:00,2025-06-04 09:15:00
2025-06-04,S3,Ireland,75.61,30.57,10.24,28.8,1.93,250,2.56,No,53.1424,-7.6921,09:30:00,2025-06-04 09:30:00
2025-06-04,S14,Ireland,48.88,31.63,22.62,31.1,1.94,250,5.66,No,53.1424,-7.6921,09:45:00,2025-06-04 09:45:00
2025-06-04,S7,Germany,32.1,71.95,10.18,34.5,1.8,350,3.56,No,51.1657,10.4515,10:00:00,2025-06-04 10:00:00
2025-06-04,S2,Ireland,34.14,45.26,7.24,34.1,1.6,250,1.81,No,53.1424,-7.6921,10:15:00,2025-06-04 10:15:00
2025-06-04,S12,Norway,32.13,71.08,11.79,36.3,1.64,50,0.59,No,60.472,8.4689,10:30:00,2025-06-04 10:30:00
2025-06-04,S1,Norway,75.61,73.95,11.15,34.5,1.59,50,0.56,No,60.472,8.4689,10:45:00,2025-06-04 10:45:00
2025-06-04,S12,Norway,32.13,71.08,11.79,36.3,1.64,50,0.59,No,60.472,8.4689,11:00:00,2025-06-04 11:00:00
2025-06-04,S8,Germany,77.69,58.59,18.22,27.5,1.43,350,6.38,No,51.1657,10.4515,11:15:00,2025-06-04 11:15:00
2025-06-04,S4,Ireland,46.41,81.27,9.39,26.7,1.29,250,2.35,No,53.1424,-7.6921,11:30:00,2025-06-04 11:30:00
2025-06-04,S9,Ireland,70.2,49.23,8.06,25.2,1.7,250,2.02,No,53.1424,-7.6921,11:45:00,2025-06-04 11:45:00
2025-06-04,S5,Germany,76.9,77.67,9.08,31.0,1.84,350,3.18,No,51.1657,10.4515,12:00:00,2025-06-04 12:00:00
2025-06-04,S13,Norway,20.07,61.53,8.45,25.3,1.24,50,0.42,No,60.472,8.4689,12:15:00,2025-06-04 12:15:00
2025-06-04,S8,Germany,77.69,58.59,18.22,27.5,1.43,350,6.38,No,51.1657,10.4515,12:30:00,2025-06-04 12:30:00
2025-06-04,S8,Germany,77.69,58.59,18.22,27.5,1.43,350,6.38,No,51.1657,10.4515,12:45:00,2025-06-04 12:45:00
2025-06-04,S15,Germany,79.41,62.13,16.48,37.3,1.87,350,5.77,No,51.1657,10.4515,13:00:00,2025-06-04 13:00:00
2025-06-04,S7,Germany,32.1,71.95,10.18,34.5,1.8,350,3.56,No,51.1657,10.4515,13:15:00,2025-06-04 13:15:00
2025-06-04,S5,Germany,76.9,77.67,9.08,31.0,1.84,350,3.18,No,51.1657,10.4515,13:30:00,2025-06-04 13:30:00
2025-06-04,S8,Germany,77.69,58.59,18.22,27.5,1.43,350,6.38,No,51.1657,10.4515,13:45:00,2025-06-04 13:45:00
2025-06-04,S3,Ireland,75.61,30.57,10.24,28.8,1.93,250,2.56,No,53.1424,-7.6921,14:00:00,2025-06-04 14:00:00
2025-06-04,S13,Norway,20.07,61.53,8.45,25.3,1.24,50,0.42,No,60.472,8.4689,14:15:00,2025-06-04 14:15:00
2025-06-04,S1,Norway,75.61,73.95,11.15,34.5,1.59,50,0.56,No,60.472,8.4689,14:30:00,2025-06-04 14:30:00
2025-06-04,S14,Ireland,48.88,31.63,22.62,31.1,1.94,250,5.66,No,53.1424,-7.6921,14:45:00,2025-06-04 14:45:00
2025-06-04,S14,Ireland,48.88,31.63,22.62,31.1,1.94,250,5.66,No,53.1424,-7.6921,15:00:00,2025-06-04 15:00:00
2025-06-04,S10,Germany,85.7,78.34,21.68,31.2,1.38,350,7.59,No,51.1657,10.4515,15:15:00,2025-06-04 15:15:00
2025-06-04,S1,Norway,75.61,73.95,11.15,34.5,1.59,50,0.56,No,60.472,8.4689,15:30:00,2025-06-04 15:30:00
2025-06-04,S12,Norway,32.13,71.08,11.79,36.3,1.64,50,0.59,No,60.472,8.4689,15:45:00,2025-06-04 15:45:00
2025-06-04,S7,Germany,32.1,71.95,10.18,34.5,1.8,350,3.56,No,51.1657,10.4515,16:00:00,2025-06-04 16:00:00
2025-06-04,S9,Ireland,70.2,49.23,8.06,25.2,1.7,250,2.02,No,53.1424,-7.6921,16:15:00,2025-06-04 16:15:00
2025-06-04,S5,Germany,76.9,77.67,9.08,31.0,1.84,350,3.18,No,51.1657,10.4515,16:30:00,2025-06-04 16:30:00
2025-06-04,S15,Germany,79.41,62.13,16.48,37.3,1.87,350,5.77,No,51.1657,10.4515,16:45:00,2025-06-04 16:45:00
2025-06-04,S1,Norway,75.61,73.95,11.15,34.5,1.59,50,0.56,No,60.472,8.4689,17:00:00,2025-06-04 17:00:00
2025-06-04,S8,Germany,77.69,58.59,18.22,27.5,1.43,350,6.38,No,51.1657,10.4515,17:15:00,2025-06-04 17:15:00
2025-06-04,S11,Norway,65.05,44.36,5.69,32.4,1.88,50,0.28,No,60.472,8.4689,17:30:00,2025-06-04 17:30:00
2025-06-04,S7,Germany,32.1,71.95,10.18,34.5,1.8,350,3.56,No,51.1657,10.4515,17:45:00,2025-06-04 17:45:00
2025-06-04,S11,Norway,65.05,44.36,5.69,32.4,1.88,50,0.28,No,60.472,8.4689,18:00:00,2025-06-04 18:00:00
2025-06-04,S4,Ireland,46.41,81.27,9.39,26.7,1.29,250,2.35,No,53.1424,-7.6921,18:15:00,2025-06-04 18:15:00
2025-06-04,S3,Ireland,75.61,30.57,10.24,28.8,1.93,250,2.56,No,53.1424,-7.6921,18:30:00,2025-06-04 18:30:00
2025-06-04,S8,Germany,77.69,58.59,18.22,27.5,1.43,350,6.38,No,51.1657,10.4515,18:45:00,2025-06-04 18:45:00
2025-06-04,S13,Norway,20.07,61.53,8.45,25.3,1.24,50,0.42,No,60.472,8.4689,19:00:00,2025-06-04 19:00:00
2025-06-04,S4,Ireland,46.41,81.27,9.39,26.7,1.29,250,2.35,No,53.1424,-7.6921,19:15:00,2025-06-04 19:15:00
2025-06-04,S13,Norway,20.07,61.53,8.45,25.3,1.24,50,0.42,No,60.472,8.4689,19:30:00,2025-06-04 19:30:00
2025-06-04,S7,Germany,32.1,71.95,10.18,34.5,1.8,350,3.56,No,51.1657,10.4515,19:45:00,2025-06-04 19:45:00
2025-06-04,S13,Norway,20.07,61.53,8.45,25.3,1.24,50,0.42,No,60.472,8.4689,20:00:00,2025-06-04 20:00:00
2025-06-04,S15,Germany,79.41,62.13,16.48,37.3,1.87,350,5.77,No,51.1657,10.4515,20:15:00,2025-06-04 20:15:00
2025-06-04,S3,Ireland,75.61,30.57,10.24,28.8,1.93,250,2.56,No,53.1424,-7.6921,20:30:00,2025-06-04 20:30:00
2025-06-04,S8,Germany,77.69,58.59,18.22,27.5,1.43,350,6.38,No,51.1657,10.4515,20:45:00,2025-06-04 20:45:00
2025-06-04,S12,Norway,32.13,71.08,11.79,36.3,1.64,50,0.59,No,60.472,8.4689,21:00:00,2025-06-04 21:00:00
2025-06-04,S10,Germany,85.7,78.34,21.68,31.2,1.38,350,7.59,No,51.1657,10.4515,21:15:00,2025-06-04 21:15:00
2025-06-04,S6,Norway,53.94,48.16,16.44,33.6,1.9,50,0.82,No,60.472,8.4689,21:30:00,2025-06-04 21:30:00
2025-06-04,S9,Ireland,70.2,49.23,8.06,25.2,1.7,250,2.02,No,53.1424,-7.6921,21:45:00,2025-06-04 21:45:00
2025-06-04,S1,Norway,75.61,73.95,11.15,34.5,1.59,50,0.56,No,60.472,8.4689,22:00:00,2025-06-04 22:00:00
2025-06-04,S12,Norway,32.13,71.08,11.79,36.3,1.64,50,0.59,No,60.472,8.4689,22:15:00,2025-06-04 22:15:00
2025-06-04,S2,Ireland,34.14,45.26,7.24,34.1,1.6,250,1.81,No,53.1424,-7.6921,22:30:00,2025-06-04 22:30:00
2025-06-04,S6,Norway,53.94,48.16,16.44,33.6,1.9,50,0.82,No,60.472,8.4689,22:45:00,2025-06-04 22:45:00
2025-06-04,S14,Ireland,48.88,31.63,22.62,31.1,1.94,250,5.66,No,53.1424,-7.6921,23:00:00,2025-06-04 23:00:00
2025-06-04,S3,Ireland,75.61,30.57,10.24,28.8,1.93,250,2.56,No,53.1424,-7.6921,23:15:00,2025-06-04 23:15:00
2025-06-04,S7,Germany,32.1,71.95,10.18,34.5,1.8,350,3.56,No,51.1657,10.4515,23:30:00,2025-06-04 23:30:00
2025-06-04,S5,Germany,76.9,77.67,9.08,31.0,1.84,350,3.18,No,51.1657,10.4515,23:45:00,2025-06-04 23:45:00
2025-06-05,S15,Germany,32.3,56.16,16.34,28.9,1.56,350,5.72,No,51.1657,10.4515,00:00:00,2025-06-05 00:00:00
2025-06-05,S15,Germany,32.3,56.16,16.34,28.9,1.56,350,5.72,No,51.1657,10.4515,00:15:00,2025-06-05 00:15:00
